timestamp,open,high,low,close,volume,ob_imbalance,ob_bid_depth,ob_ask_depth,ob_large_bids,ob_large_asks,ob_spread_pct,funding_rate,funding_pct,funding_is_extreme,liq_cluster_nearby,liq_pressure
2025-11-30 21:10:00,91248.47,91248.48,91000.0,91166.74,124.27726,-0.08934073054244208,47.76648173643895,52.23351826356105,0,8,0.001,-3.148444672268142e-05,-0.003148444672268142,0,0,0.5
2025-11-30 21:15:00,91166.74,91235.15,91072.98,91072.98,36.37253,-0.10248345636922016,47.4379135907695,52.5620864092305,0,2,0.001,-3.599048335297986e-05,-0.003599048335297986,0,0,0.5
2025-11-30 21:20:00,91072.98,91080.62,90888.48,90957.44,64.35472,-0.12618901933873736,46.84527451653157,53.15472548346843,0,3,0.001,-4.556776170327092e-05,-0.004556776170327092,0,0,0.5
2025-11-30 21:25:00,90957.44,91075.57,90957.44,91074.85,32.50469,0.1283701608874714,53.209254022186784,46.790745977813216,1,0,0.001,-2.9756968699569724e-05,-0.0029756968699569722,0,0,0.5
2025-11-30 21:30:00,91074.86,91205.47,91044.38,91126.15,71.76378,0.056267800054244956,51.40669500135613,48.59330499864388,3,0,0.001,-2.2130061385161677e-05,-0.0022130061385161677,0,0,0.5
2025-11-30 21:35:00,91126.15,91186.8,91103.61,91103.61,30.21712,-0.024729898428807198,49.38175253927982,50.61824746072018,0,1,0.001,-3.976175092082114e-05,-0.003976175092082114,0,0,0.5
2025-11-30 21:40:00,91103.61,91110.48,91049.14,91067.05,52.25097,-0.040108604796128655,48.99728488009678,51.00271511990322,0,2,0.001,-4.1863363641005636e-05,-0.004186336364100564,0,0,0.5
2025-11-30 21:45:00,91067.05,91151.0,91067.04,91109.19,19.68295,0.046240597859255946,51.1560149464814,48.8439850535186,0,0,0.001,-3.571142656283549e-05,-0.0035711426562835494,0,0,0.5
2025-11-30 21:50:00,91109.19,91174.63,91108.45,91174.62,15.83036,0.0716917239826439,51.7922930995661,48.2077069004339,0,0,0.001,-2.9086645219590246e-05,-0.0029086645219590247,0,0,0.5
2025-11-30 21:55:00,91174.62,91186.8,91163.7,91174.22,27.57528,-0.00043871855383766014,49.98903203615406,50.01096796384594,0,1,0.001,-3.133255245225768e-05,-0.003133255245225768,0,0,0.5
2025-11-30 22:00:00,91174.23,91274.72,91174.23,91269.7,17.33796,0.104341432311694,52.60853580779234,47.39146419220765,0,0,0.001,-2.187825448874939e-05,-0.002187825448874939,0,0,0.5
2025-11-30 22:05:00,91269.71,91326.89,91247.29,91292.06,11.31382,0.024493920371297887,50.61234800928245,49.38765199071755,0,0,0.001,-3.1003763213890613e-05,-0.0031003763213890614,0,0,0.5
2025-11-30 22:10:00,91292.05,91315.61,91275.42,91275.43,23.85811,-0.018214246439187128,49.54464383902032,50.45535616097968,0,1,0.001,-3.1406790952678154e-05,-0.0031406790952678153,0,0,0.5
2025-11-30 22:15:00,91275.42,91351.61,91250.58,91251.84,72.28556,-0.025839099349341085,49.35402251626647,50.64597748373353,0,3,0.001,-2.6420435884184044e-05,-0.0026420435884184044,0,0,0.5
2025-11-30 22:20:00,91251.83,91261.26,91200.0,91229.63,12.15187,-0.02433443020586274,49.39163924485343,50.60836075514656,0,0,0.001,-1.7657099714413383e-05,-0.0017657099714413383,0,0,0.5
2025-11-30 22:25:00,91229.63,91298.17,91229.63,91230.16,7.40648,0.0005809515399470563,50.01452378849868,49.98547621150132,0,0,0.001,-9.110387473463883e-06,-0.0009110387473463883,0,0,0.5
2025-11-30 22:30:00,91230.16,91230.17,91100.0,91100.01,16.14774,-0.1417011465663383,46.45747133584155,53.54252866415846,0,0,0.001,-1.2478370878627395e-05,-0.0012478370878627396,0,0,0.5
2025-11-30 22:35:00,91100.0,91172.89,91049.22,91079.99,39.90355,-0.02197231132772735,49.45069221680682,50.549307783193186,0,1,0.001,-1.523148758705981e-05,-0.001523148758705981,0,0,0.5
2025-11-30 22:40:00,91079.99,91195.94,91079.98,91089.98,16.81434,0.010967940820341034,50.27419852050853,49.72580147949147,0,0,0.001,-2.0602984025511252e-05,-0.002060298402551125,0,1,0.5
2025-11-30 22:45:00,91089.98,91165.18,91049.69,91092.49,19.67052,0.0027555101530634804,50.06888775382659,49.93111224617341,0,0,0.001,-2.5752323939465865e-05,-0.0025752323939465865,0,1,0.5
2025-11-30 22:50:00,91092.5,91192.91,91092.49,91192.91,8.93107,0.10979519174413765,52.74487979360344,47.25512020639656,0,0,0.001,-1.198436009245309e-05,-0.001198436009245309,0,1,0.5
2025-11-30 22:55:00,91192.91,91292.05,91168.79,91225.28,18.10086,0.03548127993363126,50.88703199834078,49.11296800165922,0,0,0.001,-9.89097153169962e-06,-0.000989097153169962,0,1,0.5
2025-11-30 23:00:00,91225.28,91256.36,91042.12,91042.13,38.17011,-0.198112056866538,45.04719857833655,54.95280142166345,0,1,0.001,-2.7375877746200055e-05,-0.0027375877746200054,0,1,0.5
2025-11-30 23:05:00,91042.13,91066.01,90870.99,90908.68,81.46508,-0.14553963262711384,46.36150918432215,53.63849081567784,0,3,0.001,-3.7238976473909806e-05,-0.0037238976473909806,0,1,0.5
2025-11-30 23:10:00,90908.68,91010.01,90885.83,90972.96,28.29327,0.07059071545062696,51.76476788626567,48.23523211373433,1,0,0.001,-2.1255558770665577e-05,-0.0021255558770665577,0,1,0.5
2025-11-30 23:15:00,90972.97,90972.97,90870.99,90878.57,18.83067,-0.10338537854530558,47.41536553636736,52.58463446363264,0,0,0.001,-2.134661674626096e-05,-0.002134661674626096,0,1,0.5
2025-11-30 23:20:00,90878.58,90924.52,90816.18,90888.48,31.92522,0.010904228812044415,50.27260572030111,49.72739427969889,1,0,0.001,-7.581567818971862e-06,-0.0007581567818971862,0,1,0.5
2025-11-30 23:25:00,90888.49,90888.49,90650.0,90660.45,70.43987,-0.24575498197066434,43.856125450733394,56.143874549266606,0,3,0.001,-4.5501035686581826e-05,-0.004550103568658183,0,1,0.5
2025-11-30 23:30:00,90660.46,90717.14,90579.39,90601.18,46.30825,-0.06528282640808136,48.36792933979797,51.63207066020203,0,1,0.001,-5.7609149514162644e-05,-0.005760914951416264,0,1,0.5
2025-11-30 23:35:00,90601.18,90643.48,90520.21,90520.24,68.41765,-0.08909967523288267,47.77250811917793,52.227491880822065,0,2,0.001,-6.403368648069987e-05,-0.006403368648069987,0,1,0.5
2025-11-30 23:40:00,90520.24,90677.16,90509.22,90654.27,103.8629,0.14699368760246442,53.67484219006161,46.32515780993839,4,0,0.001,-4.532704199817594e-05,-0.004532704199817594,0,1,0.5
2025-11-30 23:45:00,90654.27,90746.16,90593.36,90593.96,37.56045,-0.06642950385632458,48.33926240359189,51.66073759640811,0,1,0.001,-5.6550826541207966e-05,-0.005655082654120796,0,1,0.5
2025-11-30 23:50:00,90593.96,90626.33,90379.78,90395.39,131.05236,-0.21574284602601687,44.60642884934958,55.39357115065042,0,5,0.001,-8.54656701612791e-05,-0.00854656701612791,0,1,0.5
2025-11-30 23:55:00,90395.39,90477.03,90336.9,90360.0,150.85179,-0.039130236456688026,49.0217440885828,50.9782559114172,0,5,0.001,-8.930375274940671e-05,-0.00893037527494067,0,1,0.5
2025-12-01 00:00:00,90360.01,90417.0,89510.0,89816.17,662.20688,-0.5383633731013291,36.540915672466774,63.45908432753322,0,32,0.001,-0.0001592565769362668,-0.01592565769362668,0,1,0.5
2025-12-01 00:05:00,89816.18,89831.89,88949.08,89144.95,549.79928,-0.6335512446032652,34.16121888491837,65.83878111508163,0,22,0.001,-0.0002351913189383612,-0.02351913189383612,0,1,0.5
2025-12-01 00:10:00,89144.94,89308.59,88874.72,88920.0,292.72146,-0.24711875339101594,43.8220311652246,56.17796883477539,0,7,0.001,-0.00025805739836010555,-0.025805739836010554,0,1,0.5
2025-12-01 00:15:00,88920.0,89097.61,88626.04,88719.99,327.35454,-0.22121429448154253,44.469642637961435,55.530357362038565,0,7,0.001,-0.00027745741894081167,-0.027745741894081168,0,1,0.5
2025-12-01 00:20:00,88718.47,88848.04,88409.78,88542.68,373.54584,-0.19723451770871,45.06913705728225,54.93086294271775,0,8,0.001,-0.0002945260218637313,-0.02945260218637313,0,1,0.5
2025-12-01 00:25:00,88542.67,88679.81,88350.36,88375.56,195.82738,-0.18653528751873488,45.336617812031626,54.66338218796837,0,3,0.001,-0.00031290090908532944,-0.03129009090853294,0,1,0.5
2025-12-01 00:30:00,88375.55,88440.0,87784.4,87950.0,544.4279,-0.4474727742310233,38.813180644224424,61.186819355775576,0,12,0.001,-0.00034577493460209225,-0.034577493460209226,0,1,0.5
2025-12-01 00:35:00,87950.0,88083.87,87637.71,87859.87,353.82982,-0.10212144206004496,47.446963948498876,52.553036051501124,0,5,0.001,-0.000353548567583287,-0.035354856758328695,0,1,0.5
2025-12-01 00:40:00,87859.88,88194.0,87698.01,87735.34,269.74125,-0.14079549202481875,46.48011269937953,53.519887300620475,0,4,0.001,-0.0003682776085799996,-0.036827760857999964,0,1,0.5
2025-12-01 00:45:00,87737.65,87775.51,87419.15,87421.58,367.56604,-0.3431168273917089,41.42207931520728,58.57792068479273,0,6,0.001,-0.0004029871178183847,-0.04029871178183847,0,1,0.5
2025-12-01 00:50:00,87421.57,87499.98,87142.82,87150.71,310.51946,-0.30029462991042855,42.492634252239284,57.507365747760716,0,5,0.001,-0.0004432581436429649,-0.04432581436429649,0,1,0.5
2025-12-01 00:55:00,87150.71,87300.0,86959.99,87000.0,359.91541,-0.1712268707377663,45.71932823155584,54.28067176844416,0,5,0.001,-0.00046316985817966235,-0.046316985817966234,0,1,0.5
2025-12-01 01:00:00,87000.0,87580.0,86941.4,87429.37,352.64685,0.4570126523911169,61.42531630977792,38.57468369022208,6,0,0.001,-0.0003968228774963865,-0.039682287749638646,0,1,0.5
2025-12-01 01:05:00,87429.37,87697.95,87275.57,87396.4,227.61797,-0.03769257430961985,49.0576856422595,50.94231435774049,0,2,0.001,-0.00038635254631350926,-0.038635254631350924,0,1,0.5
2025-12-01 01:10:00,87395.41,87562.48,87200.67,87411.81,122.1233,0.01763047816411417,50.440761954102854,49.559238045897146,1,0,0.001,-0.00039145148184691454,-0.039145148184691454,0,1,0.5
2025-12-01 01:15:00,87411.81,87749.99,87400.0,87532.28,180.12467,0.13695290489296344,53.42382262232409,46.57617737767591,2,0,0.001,-0.0003682155209968652,-0.036821552099686516,0,1,0.5
2025-12-01 01:20:00,87532.27,87562.23,87332.18,87339.37,99.16871,-0.21688714282020233,44.57782142949494,55.422178570505054,0,1,0.001,-0.00039049063203609535,-0.039049063203609534,0,1,0.5
2025-12-01 01:25:00,87339.37,87414.6,87240.66,87268.11,140.70263,-0.08140921617886042,47.96476959552849,52.03523040447151,0,1,0.001,-0.0003741808032058077,-0.03741808032058077,0,1,0.5
2025-12-01 01:30:00,87268.1,87463.15,87178.0,87363.5,110.65726,0.10887356321477223,52.72183908036931,47.27816091963069,1,0,0.001,-0.00035735516910486077,-0.03573551691048608,0,1,0.5
2025-12-01 01:35:00,87363.5,87603.0,87343.02,87435.57,68.37334,0.08230777976134783,52.05769449403369,47.9423055059663,0,0,0.001,-0.0003407713015343307,-0.03407713015343307,0,1,0.5
2025-12-01 01:40:00,87435.56,87550.0,87322.0,87431.94,74.00129,-0.004151604598180928,49.89620988504548,50.10379011495453,0,0,0.001,-0.00035545264442590535,-0.035545264442590534,0,1,0.5
2025-12-01 01:45:00,87431.94,87472.68,87330.0,87350.01,61.73522,-0.09343385183808281,47.664153704047926,52.335846295952074,0,0,0.001,-0.00035807574809623195,-0.0358075748096232,0,1,0.5
2025-12-01 01:50:00,87350.0,87358.64,87188.8,87188.81,83.83153,-0.18247806006796347,45.438048498300915,54.56195150169909,0,1,0.001,-0.0003547282665631513,-0.035472826656315126,0,1,0.5
2025-12-01 01:55:00,87188.81,87362.26,87152.23,87168.91,67.05819,-0.02282006736359578,49.4294983159101,50.5705016840899,0,0,0.001,-0.00035315294378043344,-0.035315294378043344,0,1,0.5
2025-12-01 02:00:00,87168.9,87362.33,87069.33,87354.78,268.55535,0.21005577356823305,55.25139433920583,44.74860566079417,3,0,0.001,-0.00027404753509306835,-0.027404753509306837,0,1,0.5
2025-12-01 02:05:00,87354.78,87422.99,87200.0,87285.44,112.24003,-0.07921115944964506,48.019721013758875,51.980278986241125,0,1,0.001,-0.000208593980926569,-0.0208593980926569,0,1,0.5
2025-12-01 02:10:00,87285.45,87500.0,87201.23,87400.01,121.87154,0.1305103467022055,53.26275866755513,46.73724133244486,1,0,0.001,-0.00017093904633378379,-0.017093904633378378,0,1,0.5
2025-12-01 02:15:00,87400.01,87461.36,87250.0,87250.0,59.79919,-0.16997035455965923,45.75074113600852,54.24925886399148,0,0,0.001,-0.0001656887021741104,-0.01656887021741104,0,1,0.5
2025-12-01 02:20:00,87250.01,87283.73,87128.69,87130.66,113.49146,-0.13593272158152628,46.601681960461846,53.39831803953816,0,1,0.001,-0.00015947337487412736,-0.015947337487412734,0,1,0.5
2025-12-01 02:25:00,87130.66,87192.06,87087.3,87088.25,85.06075,-0.04863562341012576,48.78410941474686,51.21589058525314,0,0,0.001,-0.000145663574861647,-0.0145663574861647,0,1,0.5
2025-12-01 02:30:00,87088.24,87140.0,86985.96,87100.01,228.11266,0.013502723107881719,50.33756807769705,49.66243192230296,2,0,0.001,-9.664468447981868e-05,-0.009664468447981868,0,1,0.5
2025-12-01 02:35:00,87100.01,87152.0,86580.0,86678.0,444.8977,-0.4498498346870419,38.75375413282395,61.24624586717605,0,6,0.001,-0.00013451761310368377,-0.013451761310368378,0,1,0.5
2025-12-01 02:40:00,86678.0,86947.34,86677.99,86819.53,190.942,0.1618467029067823,54.04616757266956,45.95383242733044,2,0,0.001,-0.00010438325080862487,-0.010438325080862487,0,1,0.5
2025-12-01 02:45:00,86819.53,86842.0,86489.33,86495.0,184.08085,-0.35730964310300595,41.067258922424855,58.932741077575145,0,2,0.001,-0.00010598984827316112,-0.010598984827316112,0,1,0.5
2025-12-01 02:50:00,86494.99,86774.17,86474.34,86774.17,162.27854,0.31199907493145734,57.79997687328643,42.20002312671357,2,0,0.001,-4.320561473337488e-05,-0.004320561473337488,0,1,0.5
2025-12-01 02:55:00,86774.17,86829.29,86720.7,86722.29,80.86781,-0.05971624126251887,48.507093968437026,51.49290603156297,0,0,0.001,-3.192068965517315e-05,-0.003192068965517315,0,1,0.5
2025-12-01 03:00:00,86722.3,86800.0,86605.32,86767.37,205.2339,0.05193525196667664,51.29838129916692,48.70161870083308,2,0,0.001,-7.571826263874485e-05,-0.007571826263874485,0,1,0.5
2025-12-01 03:05:00,86767.37,86800.0,86445.26,86470.01,187.69151,-0.3298941533649573,41.752646165876065,58.24735383412394,0,2,0.001,-0.0001059986452531225,-0.010599864525312249,0,1,0.5
2025-12-01 03:10:00,86470.01,86527.35,86380.08,86398.02,155.20258,-0.08306247713287432,47.92343807167814,52.076561928321865,0,1,0.001,-0.00011597860746734264,-0.011597860746734264,0,1,0.5
2025-12-01 03:15:00,86398.02,86613.82,86315.79,86410.42,121.32107,0.014351195392082164,50.358779884802054,49.641220115197946,1,0,0.001,-0.00012816528942237088,-0.012816528942237088,0,1,0.5
2025-12-01 03:20:00,86410.42,86568.0,86392.1,86486.16,91.14356,0.08742768482502701,52.185692120625674,47.814307879374326,0,0,0.001,-9.768904905084522e-05,-0.009768904905084521,0,1,0.5
2025-12-01 03:25:00,86486.16,86542.81,86358.91,86381.97,146.07757,-0.11989070917285784,47.00273227067856,52.99726772932145,0,1,0.001,-0.0001015422472195169,-0.01015422472195169,0,1,0.5
2025-12-01 03:30:00,86381.97,86408.0,86246.81,86266.07,338.29282,-0.13337215468412714,46.66569613289682,53.33430386710318,0,3,0.001,-0.00012561653322039446,-0.012561653322039446,0,1,0.5
2025-12-01 03:35:00,86266.07,86348.7,86161.61,86206.19,154.77476,-0.06930188658839088,48.26745283529023,51.73254716470977,0,1,0.001,-0.00014060410425642615,-0.014060410425642616,0,1,0.5
2025-12-01 03:40:00,86206.19,86448.92,86206.19,86448.92,89.17328,0.27435670277786667,56.85891756944667,43.14108243055333,0,0,0.001,-0.00011243259614278307,-0.011243259614278307,0,1,0.5
2025-12-01 03:45:00,86448.91,86472.29,86218.79,86242.07,226.69538,-0.23481012587812083,44.12974685304698,55.87025314695302,0,2,0.001,-0.00012683913831263303,-0.012683913831263303,0,1,0.5
2025-12-01 03:50:00,86242.07,86390.24,86242.06,86290.24,116.99026,0.05579639983540287,51.39490999588507,48.60509000411493,1,0,0.001,-0.00010306024362529922,-0.010306024362529921,0,1,0.5
2025-12-01 03:55:00,86290.23,86400.0,86264.89,86346.13,169.36887,0.06467936090393675,51.61698402259842,48.383015977401584,1,0,0.001,-9.438915778572874e-05,-0.009438915778572874,0,1,0.5
2025-12-01 04:00:00,86346.13,86346.13,86177.45,86203.96,188.94598,-0.1631793292232037,45.920516769419905,54.079483230580095,0,1,0.001,-0.00013174093049058018,-0.01317409304905802,0,0,0.5
2025-12-01 04:05:00,86203.96,86350.01,86184.0,86186.0,88.49641,-0.02083129571766161,49.47921760705846,50.52078239294154,0,0,0.001,-0.00012595915195019953,-0.012595915195019953,0,0,0.5
2025-12-01 04:10:00,86186.01,86273.47,85962.14,86032.04,532.33078,-0.17676067771601361,45.58098305709966,54.41901694290034,0,5,0.001,-0.00015651828872788472,-0.015651828872788473,0,0,0.5
2025-12-01 04:15:00,86032.04,86060.47,85867.42,86020.97,236.13034,-0.012866589118177089,49.67833527204557,50.32166472795443,0,1,0.001,-0.00014086303724928354,-0.014086303724928355,0,1,0.5
2025-12-01 04:20:00,86020.97,86025.82,85783.26,85823.2,135.1242,-0.22594205262800277,44.35144868429993,55.64855131570007,0,1,0.001,-0.0001500573965582272,-0.01500573965582272,0,1,0.5
2025-12-01 04:25:00,85823.2,85823.2,85700.0,85733.67,119.0465,-0.10394233508756139,47.401441622810964,52.59855837718903,0,0,0.001,-0.00015554107471444216,-0.015554107471444216,0,1,0.5
2025-12-01 04:30:00,85733.66,85933.31,85695.44,85903.79,113.69095,0.19586453414492244,54.89661335362306,45.10338664637694,1,0,0.001,-0.00013733867539165624,-0.013733867539165624,0,1,0.5
2025-12-01 04:35:00,85903.79,85942.0,85800.0,85933.99,63.73913,0.03514113240541348,50.87852831013534,49.12147168986466,0,0,0.001,-8.583608297376437e-05,-0.008583608297376437,0,1,0.5
2025-12-01 04:40:00,85934.0,86009.25,85889.86,85895.25,86.68765,-0.04505059925768453,48.87373501855789,51.12626498144211,0,0,0.001,-0.00010645991748630738,-0.010645991748630738,0,1,0.5
2025-12-01 04:45:00,85895.24,85917.89,85862.35,85864.92,70.09704,-0.03529578277391845,49.11760543065204,50.882394569347966,0,0,0.001,-7.284582923868453e-05,-0.007284582923868453,0,1,0.5
2025-12-01 04:50:00,85864.91,85912.08,85740.81,85751.3,140.51751,-0.1315571740512009,46.711070648719975,53.288929351280025,0,1,0.001,-0.00011787724388490208,-0.011787724388490208,0,1,0.5
2025-12-01 04:55:00,85751.3,85866.88,85751.29,85801.03,88.20702,0.05792836247920242,51.448209061980066,48.55179093801994,0,0,0.001,-0.00010623105086362397,-0.010623105086362397,0,1,0.5
2025-12-01 05:00:00,85801.03,85925.01,85741.67,85836.59,77.47717,0.04142101082180345,51.035525270545094,48.96447472945491,0,0,0.001,-0.0001072730451551083,-0.01072730451551083,0,1,0.5
2025-12-01 05:05:00,85836.59,85891.12,85604.0,85748.01,91.38739,-0.10283131177341781,47.42921720566456,52.57078279433544,0,0,0.001,-8.349715699119267e-05,-0.008349715699119267,0,1,0.5
2025-12-01 05:10:00,85748.01,85924.11,85742.96,85755.5,62.58414,0.008734674442125,50.21836686105312,49.78163313894687,0,0,0.001,-7.436744499468901e-05,-0.007436744499468901,0,1,0.5
2025-12-01 05:15:00,85755.5,85834.55,85701.23,85701.23,52.12153,-0.06320022222001473,48.41999444449963,51.580005555500364,0,0,0.001,-8.207227785723091e-05,-0.008207227785723092,0,1,0.5
2025-12-01 05:20:00,85701.23,85844.35,85701.0,85844.34,42.00353,0.1654520926448366,54.13630231612091,45.86369768387908,0,0,0.001,-7.421071764545991e-05,-0.007421071764545991,0,1,0.5
2025-12-01 05:25:00,85844.35,86006.85,85829.91,86006.85,62.81343,0.18707828289884176,54.67695707247104,45.32304292752896,0,0,0.001,-4.3425728771871645e-05,-0.004342572877187164,0,1,0.5
2025-12-01 05:30:00,86006.85,86006.85,85859.02,85884.01,53.70489,-0.14186251421357465,46.45343714466064,53.54656285533936,0,0,0.001,-4.428855980109123e-05,-0.004428855980109123,0,1,0.5
2025-12-01 05:35:00,85884.01,85884.01,85667.33,85667.33,51.28654,-0.24707361857638377,43.823159535590406,56.176840464409594,0,0,0.001,-6.250827231779999e-05,-0.0062508272317799984,0,1,0.5
2025-12-01 05:40:00,85667.32,85808.76,85651.55,85750.49,36.4609,0.09676940985461338,52.41923524636534,47.58076475363466,0,0,0.001,-8.079106135738805e-05,-0.008079106135738805,0,1,0.5
2025-12-01 05:45:00,85750.49,85980.0,85750.48,85973.26,45.90053,0.25409779520397746,56.35244488009944,43.64755511990056,0,0,0.001,-3.116924257499991e-05,-0.003116924257499991,0,1,0.5
2025-12-01 05:50:00,85973.26,86006.13,85909.42,85941.17,50.57744,-0.03730823483068244,49.06729412923294,50.93270587076706,0,0,0.001,-4.045301067652691e-05,-0.004045301067652691,0,1,0.5
2025-12-01 05:55:00,85941.16,86004.08,85922.4,86001.08,123.0451,0.06959777606139737,51.739944401534935,48.260055598465065,0,0,0.001,-3.996125825210729e-05,-0.003996125825210729,0,1,0.5
2025-12-01 06:00:00,86001.08,86215.93,85974.66,86159.1,101.18681,0.18170165164346436,54.54254129108661,45.45745870891339,0,0,0.001,-5.203937266919128e-06,-0.0005203937266919128,0,1,0.5
